customer_id,age,gender,marital_status,education_level,annual_income,loan_amount,credit_score,employment_years,employment_type,loan_purpose,home_ownership,debt_to_income_ratio,existing_loans,loan_term_months,interest_rate,loan_status,application_date
316423700,55,Female,Married,Bachelor,22096.2,372535.9,615,35,Part-time,Personal,Mortgage,0.162,3,36,6.99,Approved,2018-10-02
107203202,50,Male,Single,Bachelor,33827.36,205976.19,813,23,Part-time,Home,Own,0.848,4,180,16.4,Approved,2020-09-08
319366120,35,Male,Single,High School,38237.0,162771.95,814,22,Unemployed,Personal,Mortgage,0.405,0,48,9.07,Approved,2015-10-28
618382196,53,Male,Divorced,Bachelor,13903.58,205845.39,782,0,Unemployed,Personal,Own,0.13,2,180,22.53,Approved,2016-04-15
427820909,34,Male,Single,Bachelor,21063.67,296640.72,735,23,Full-time,Education,Mortgage,0.658,1,360,6.73,Approved,2023-06-26
946824604,25,Female,Married,Bachelor,25624.15,282919.93,716,6,Unemployed,Medical,Mortgage,0.805,1,24,24.94,Approved,2017-12-26
905323787,61,Male,Married,Master,19921.3,433292.06,688,31,Part-time,Car,Rent,0.01,0,360,17.29,Approved,2015-06-01
494743042,43,Male,Married,High School,71634.74,359820.1,497,14,Part-time,Home,Own,0.749,1,240,12.63,Approved,2016-03-26
302361289,56,Female,Married,Diploma,87380.37,278913.58,594,32,Part-time,Home,Mortgage,0.311,0,24,9.53,Approved,2016-11-21
399016289,29,Female,Single,Bachelor,50685.99,66799.69,609,37,Full-time,Business,Rent,0.755,2,360,5.31,Approved,2016-08-28
925476987,47,Male,Single,Bachelor,47793.05,395580.34,703,8,Self-employed,Car,Rent,0.313,2,360,3.92,Approved,2015-04-03
993747439,37,Male,Single,High School,82620.32,402828.4,802,29,Full-time,Home,Mortgage,0.394,3,180,24.82,Approved,2018-10-20
273270210,74,Female,Single,High School,34362.51,179514.98,668,8,Full-time,Business,Own,0.43,0,12,8.03,Approved,2015-01-18
917866702,71,Male,Single,Diploma,22862.26,304160.88,776,18,Full-time,Home,Mortgage,0.332,3,36,22.79,Rejected,2020-07-02
991534842,54,Female,Single,Bachelor,22355.4,337548.14,665,6,Part-time,Car,Own,0.81,2,240,12.89,Approved,2021-12-11
739908627,36,Male,Divorced,Bachelor,60303.28,325387.14,669,7,Full-time,Home,Rent,0.297,1,360,14.19,Approved,2020-05-31
879470936,51,Male,Single,Bachelor,59573.93,72759.15,656,29,Part-time,Home,Mortgage,0.189,1,240,15.95,Approved,2023-02-14
794977538,38,Female,Single,Bachelor,37865.46,60834.31,662,34,Self-employed,Personal,Mortgage,0.752,2,180,14.28,Rejected,2022-08-27
355686873,36,Female,Widowed,High School,26057.19,96633.88,681,15,Part-time,Car,Own,0.723,0,60,21.38,Approved,2020-07-22
332028082,60,Male,Single,Bachelor,50289.68,116223.19,780,36,Full-time,Home,Mortgage,0.804,1,60,4.26,Approved,2024-03-10
273021148,42,Female,Single,High School,45936.22,256487.45,816,17,Self-employed,Car,Mortgage,0.576,1,48,3.92,Approved,2022-09-04
536606807,49,Female,Divorced,Bachelor,39357.32,251805.93,602,10,Part-time,Personal,Mortgage,0.483,0,180,7.67,Approved,2022-10-15
656702854,56,Female,Married,Master,18068.99,271215.97,673,22,Self-employed,Car,Own,0.25,0,12,7.61,Approved,2015-04-29
605324333,73,Female,Single,High School,12532.88,401487.24,586,28,Unemployed,Medical,Own,0.457,1,120,11.65,Approved,2016-01-29
593356876,53,Female,Single,Master,9740.28,407960.66,646,26,Full-time,Car,Own,0.222,0,36,14.78,Approved,2018-05-21
343308991,38,Female,Single,Bachelor,52734.29,35052.51,808,4,Self-employed,Home,Mortgage,0.274,2,12,4.2,Approved,2024-11-10
117423487,39,Male,Married,High School,26312.93,386297.96,688,28,Unemployed,Car,Mortgage,0.218,1,60,20.89,Approved,2021-11-01
993628676,25,Female,Single,Diploma,54073.81,191089.02,850,33,Part-time,Business,Own,0.286,1,24,22.05,Approved,2023-03-11
382392991,72,Female,Married,High School,42792.24,204789.38,646,34,Full-time,Home,Mortgage,0.818,1,120,17.75,Approved,2017-04-16
198573628,34,Male,Single,Master,58299.96,85785.3,681,0,Full-time,Personal,Own,0.478,2,240,20.54,Approved,2021-05-04
346745482,22,Female,Married,Bachelor,116792.01,264027.85,717,22,Full-time,Home,Own,0.546,0,48,18.25,Approved,2016-02-26
156178540,33,Female,Divorced,Diploma,13616.15,102718.32,604,16,Full-time,Medical,Rent,0.273,2,360,6.5,Approved,2016-03-29
318262608,56,Male,Single,Diploma,44481.88,63091.66,643,32,Full-time,Personal,Mortgage,0.553,2,48,19.47,Approved,2023-01-12
554778654,44,Female,Single,Bachelor,118200.98,59635.89,850,33,Unemployed,Business,Mortgage,0.694,1,360,3.37,Approved,2016-12-02
193271002,20,Male,Single,High School,32571.92,190865.72,493,24,Full-time,Home,Mortgage,0.739,0,360,14.06,Rejected,2017-12-12
112510859,37,Female,Single,High School,16808.05,159654.85,657,32,Unemployed,Education,Own,0.055,1,360,8.18,Approved,2024-05-05
683089949,54,Male,Married,High School,20109.29,431276.95,632,22,Full-time,Home,Mortgage,0.6,2,24,22.78,Approved,2019-03-17
776052566,74,Male,Married,Bachelor,8842.99,265393.44,714,12,Part-time,Home,Own,0.148,1,360,23.92,Rejected,2016-07-02
350775891,57,Female,Married,Master,32210.74,199939.15,726,18,Full-time,Car,Mortgage,0.734,1,180,6.41,Approved,2024-06-07
791374287,26,Female,Single,Bachelor,52225.29,421589.72,666,22,Full-time,Car,Own,0.411,0,360,6.1,Approved,2018-02-07
668959935,37,Male,Single,High School,29684.09,175646.13,582,16,Full-time,Personal,Rent,0.221,1,180,12.29,Rejected,2022-10-07
125537288,31,Female,Single,Bachelor,27383.33,209310.24,683,12,Full-time,Medical,Mortgage,0.474,0,240,11.65,Approved,2017-08-25
239244975,56,Male,Married,High School,42944.99,354007.07,707,22,Part-time,Business,Mortgage,0.544,1,180,10.57,Approved,2024-04-25
118741411,52,Male,Single,High School,39190.77,203560.81,724,0,Full-time,Home,Own,0.195,0,24,24.19,Approved,2016-08-29
148224859,24,Female,Married,Master,56693.74,144598.89,828,1,Full-time,Business,Rent,0.654,1,48,11.95,Approved,2020-02-26
963227494,52,Female,Married,High School,13383.15,11112.1,568,8,Full-time,Business,Own,0.374,1,60,17.92,Approved,2021-04-29
151475549,51,Male,Married,High School,27912.65,97093.93,635,37,Full-time,Education,Own,0.313,0,240,9.87,Approved,2021-04-15
136359625,50,Female,Married,High School,94764.52,281964.43,737,25,Part-time,Car,Mortgage,0.54,4,360,14.36,Approved,2016-11-05
865844015,25,Male,Single,High School,37520.31,40417.84,763,36,Full-time,Personal,Rent,0.332,3,180,14.33,Approved,2021-05-07
677555648,39,Male,Single,High School,37060.76,249974.07,628,9,Self-employed,Home,Own,0.24,1,120,4.56,Approved,2018-06-05
748567607,39,Male,Married,High School,14495.69,404759.24,668,20,Unemployed,Personal,Own,0.457,1,180,16.03,Rejected,2018-08-07
769766815,32,Female,Single,High School,40724.7,305726.85,765,13,Self-employed,Home,Mortgage,0.459,4,60,6.68,Approved,2017-06-22
934466041,37,Male,Single,High School,19749.18,182427.92,580,26,Full-time,Personal,Mortgage,0.263,2,12,20.42,Approved,2015-01-05
402561756,66,Male,Married,High School,53400.62,486325.46,723,27,Self-employed,Home,Own,0.595,0,60,13.61,Approved,2024-01-21
387940108,22,Female,Divorced,Master,13412.3,255576.47,614,0,Full-time,Business,Mortgage,0.187,0,240,24.61,Approved,2020-09-17
348976692,54,Female,Single,Bachelor,17900.28,215656.93,508,25,Full-time,Home,Mortgage,0.088,0,60,16.72,Approved,2023-11-14
239038653,70,Male,Single,High School,20052.81,37343.93,699,1,Full-time,Education,Mortgage,0.45,2,180,22.44,Approved,2020-01-23
353949857,59,Female,Married,High School,38462.52,155117.16,660,36,Full-time,Home,Mortgage,0.625,2,360,21.42,Approved,2019-11-12
968987702,54,Male,Single,Diploma,52067.58,374220.48,771,23,Self-employed,Car,Own,0.5,2,48,15.71,Approved,2019-10-28
613417752,73,Male,Married,Bachelor,13846.85,193925.62,661,25,Part-time,Home,Mortgage,0.226,1,36,15.11,Rejected,2019-12-05
967358648,25,Female,Single,Bachelor,42823.29,210887.25,553,4,Full-time,Personal,Mortgage,0.485,0,36,4.59,Approved,2021-08-18
994071347,64,Female,Single,High School,60616.68,376355.65,850,24,Part-time,Home,Other,0.317,0,180,21.34,Rejected,2019-10-01
654115452,53,Male,Divorced,High School,33969.18,370948.08,733,0,Full-time,Home,Rent,0.365,0,240,18.53,Rejected,2023-01-18
712777725,21,Male,Single,High School,44463.51,128186.37,645,5,Full-time,Business,Mortgage,0.042,0,360,24.67,Approved,2023-07-25
200010907,54,Female,Single,PhD,34995.35,333576.27,716,36,Unemployed,Business,Own,0.2,2,240,22.65,Rejected,2024-10-29
802295380,26,Male,Married,High School,13961.55,85383.12,540,6,Full-time,Personal,Mortgage,0.065,4,360,19.82,Rejected,2020-05-09
527889368,69,Female,Divorced,Bachelor,39450.26,173350.39,625,19,Part-time,Business,Own,0.79,5,120,22.38,Rejected,2022-07-22
264353824,22,Female,Divorced,Bachelor,32192.92,361101.1,607,8,Full-time,Home,Mortgage,0.774,3,36,10.64,Approved,2024-11-15
611219419,58,Male,Married,Diploma,45905.75,285598.15,698,1,Full-time,Car,Rent,0.047,0,48,7.1,Rejected,2018-11-05
452523016,62,Male,Married,Bachelor,14392.74,470069.24,813,23,Full-time,Personal,Other,0.451,3,12,4.11,Approved,2019-05-02
157682086,47,Female,Married,Master,30252.83,100476.01,743,9,Self-employed,Car,Mortgage,0.252,2,180,3.0,Approved,2024-06-13
112005537,44,Male,Married,Bachelor,8596.15,351393.77,802,11,Full-time,Personal,Mortgage,0.81,0,120,23.87,Rejected,2016-08-20
543830250,40,Male,Married,High School,12998.71,206236.27,687,34,Part-time,Home,Mortgage,0.184,1,120,8.71,Approved,2018-02-25
946549227,66,Female,Married,Master,18855.12,87874.29,796,5,Full-time,Medical,Rent,0.246,1,360,6.94,Rejected,2015-06-04
423874423,56,Male,Single,Bachelor,19746.83,398860.7,720,12,Full-time,Education,Other,0.725,6,180,4.48,Approved,2022-01-25
989860032,36,Female,Single,Master,57954.7,205408.47,850,38,Part-time,Business,Own,0.109,1,24,24.97,Approved,2021-01-31
519021310,30,Male,Divorced,Bachelor,15846.57,81423.09,723,16,Full-time,Car,Own,0.253,3,36,6.29,Approved,2015-03-08
760691526,74,Female,Single,High School,42256.24,318563.83,850,1,Part-time,Home,Own,0.678,1,12,12.5,Rejected,2018-03-23
609334870,38,Female,Single,High School,26497.89,342660.2,567,6,Unemployed,Home,Mortgage,0.27,1,24,3.53,Rejected,2015-11-20
438997389,32,Female,Single,Master,34142.77,203978.64,677,1,Full-time,Personal,Own,0.542,0,60,16.54,Approved,2019-04-15
869943630,56,Female,Married,High School,30294.97,197795.33,675,18,Part-time,Home,Mortgage,0.519,2,240,15.76,Approved,2018-06-27
894142181,32,Female,Single,Bachelor,7918.07,391948.64,608,37,Part-time,Personal,Own,0.055,0,60,13.02,Approved,2016-11-06
828807135,27,Female,Married,Bachelor,76598.14,118057.62,734,20,Unemployed,Car,Rent,0.636,2,360,10.17,Approved,2022-09-10
424224346,37,Female,Married,High School,16726.69,471502.22,614,18,Part-time,Home,Mortgage,0.174,0,48,4.11,Approved,2018-04-24
232406493,41,Female,Single,High School,28417.62,397662.0,631,12,Full-time,Home,Own,0.392,2,36,6.61,Rejected,2020-08-01
802192010,64,Female,Married,Master,19900.16,240327.69,699,5,Full-time,Personal,Rent,0.314,1,180,21.53,Approved,2019-12-09
800002452,30,Female,Single,Bachelor,16095.61,293677.5,730,2,Full-time,Business,Rent,0.028,2,12,21.04,Approved,2022-11-24
752513025,35,Male,Single,Master,15077.12,395924.62,707,30,Full-time,Home,Mortgage,0.337,4,240,13.68,Rejected,2020-09-04
295810514,67,Male,Widowed,High School,19340.97,475555.53,748,26,Part-time,Car,Own,0.525,0,12,19.41,Approved,2015-10-16
983974654,44,Female,Single,PhD,18666.92,111088.73,765,37,Full-time,Personal,Own,0.836,0,360,22.7,Approved,2015-08-03
688879310,18,Female,Single,High School,49614.69,233453.26,797,2,Full-time,Car,Rent,0.372,1,120,3.45,Rejected,2018-06-25
872431657,39,Female,Single,Bachelor,51218.5,251285.65,623,3,Self-employed,Education,Mortgage,0.269,3,120,6.0,Approved,2023-01-04
731772795,42,Female,Single,Bachelor,95197.14,25871.21,752,33,Full-time,Education,Mortgage,0.463,1,48,12.08,Rejected,2018-02-06
374393314,34,Female,Single,High School,20552.45,252807.95,667,10,Part-time,Car,Other,0.478,3,60,3.24,Approved,2019-10-14
160833506,18,Female,Married,High School,39671.09,405989.49,850,24,Full-time,Business,Own,0.437,0,60,16.01,Approved,2015-12-11
535131120,38,Female,Married,PhD,54104.47,134730.9,755,5,Full-time,Car,Rent,0.835,2,240,13.17,Approved,2021-07-06
749516697,43,Female,Married,Bachelor,32645.65,99449.23,631,39,Self-employed,Home,Own,0.132,1,180,24.6,Approved,2020-06-21
815810949,47,Female,Single,High School,24690.26,335685.26,736,25,Full-time,Car,Own,0.248,3,360,11.19,Approved,2017-11-30
779013489,36,Male,Married,High School,53893.77,124155.16,602,11,Full-time,Education,Rent,0.591,2,180,18.65,Approved,2024-07-30
650791763,64,Male,Single,High School,34725.9,187809.78,562,18,Self-employed,Car,Rent,0.733,2,180,15.78,Approved,2019-08-25
169619565,73,Male,Single,Bachelor,91110.89,34806.9,676,22,Part-time,Car,Mortgage,0.336,3,36,22.55,Approved,2022-09-08
490446323,50,Female,Single,Diploma,65016.55,371149.67,605,4,Full-time,Car,Own,0.548,0,12,13.76,Rejected,2024-04-04
201287062,33,Male,Single,Bachelor,26444.5,484745.06,766,31,Full-time,Home,Mortgage,0.058,2,180,13.2,Approved,2023-02-23
549669954,71,Male,Married,High School,29815.02,261403.94,639,14,Full-time,Education,Mortgage,0.136,3,60,20.47,Approved,2016-07-23
359611841,37,Female,Married,Bachelor,35313.75,67787.85,713,39,Unemployed,Education,Mortgage,0.557,1,36,23.31,Approved,2015-05-16
301614065,66,Female,Divorced,Bachelor,22403.59,90957.98,665,32,Full-time,Education,Own,0.268,2,240,16.1,Approved,2015-08-29
140678847,50,Female,Single,Bachelor,32225.13,143219.13,751,10,Full-time,Education,Mortgage,0.326,2,120,13.66,Approved,2020-06-11
480253444,46,Male,Married,Bachelor,33374.37,141156.49,750,6,Self-employed,Personal,Own,0.745,3,120,22.94,Approved,2023-04-07
940058946,31,Female,Divorced,Bachelor,58882.24,149070.92,850,33,Unemployed,Personal,Rent,0.26,2,36,21.9,Approved,2022-03-27
884342206,47,Female,Married,High School,45933.67,299177.4,625,25,Part-time,Personal,Mortgage,0.518,3,48,4.54,Rejected,2022-09-22
341679884,71,Female,Married,Bachelor,51641.92,282235.13,850,18,Full-time,Car,Own,0.716,1,180,11.3,Approved,2018-12-21
636762129,32,Female,Single,Bachelor,111233.01,37150.79,627,36,Self-employed,Personal,Own,0.063,1,36,10.43,Approved,2017-02-27
171646129,61,Female,Married,Diploma,11204.77,402961.5,603,23,Self-employed,Business,Mortgage,0.721,0,36,14.58,Rejected,2024-08-31
527874039,42,Female,Married,Diploma,28475.12,355476.74,691,35,Self-employed,Car,Own,0.826,2,120,18.05,Approved,2021-12-15
556365432,25,Male,Married,High School,22322.63,358308.78,768,21,Full-time,Personal,Own,0.142,0,240,6.44,Approved,2015-03-12
688509753,18,Female,Single,Bachelor,38188.3,156808.51,830,2,Part-time,Medical,Mortgage,0.598,1,48,6.57,Approved,2017-07-02
443821215,35,Female,Married,High School,28604.7,274025.14,672,2,Self-employed,Business,Other,0.184,1,24,17.47,Rejected,2021-04-13
516101319,51,Female,Married,Bachelor,20112.97,27489.08,664,37,Part-time,Personal,Own,0.204,1,24,16.25,Rejected,2017-06-29
600817022,32,Male,Married,Master,57018.75,423854.21,583,25,Full-time,Business,Rent,0.563,2,36,21.06,Approved,2019-07-02
346059314,30,Female,Single,Bachelor,101580.2,107641.45,850,8,Full-time,Car,Mortgage,0.011,3,12,20.9,Approved,2019-04-15
498484711,53,Male,Single,High School,47369.6,158765.66,615,29,Full-time,Home,Other,0.2,1,48,13.78,Approved,2022-12-17
964538958,48,Male,Single,High School,60816.05,319841.34,675,1,Full-time,Personal,Own,0.174,0,48,22.94,Approved,2021-06-20
440883797,29,Male,Single,Bachelor,12975.8,432994.77,709,3,Full-time,Education,Own,0.23,2,120,12.69,Rejected,2021-11-19
124930698,44,Male,Single,Bachelor,49370.37,456893.31,618,17,Full-time,Home,Other,0.108,1,48,6.95,Rejected,2017-06-28
318290890,64,Female,Divorced,Master,94833.69,41844.3,651,35,Full-time,Business,Own,0.68,1,240,10.21,Approved,2024-06-03
699256865,59,Male,Single,High School,18325.88,391689.64,732,21,Unemployed,Home,Rent,0.831,1,36,13.24,Approved,2020-04-13
679125837,73,Female,Married,Master,26693.87,86752.02,614,7,Full-time,Education,Other,0.182,1,180,16.59,Rejected,2024-07-20
822623638,41,Female,Married,High School,26931.11,233604.95,627,8,Part-time,Personal,Own,0.424,0,36,7.89,Rejected,2023-08-19
884594748,25,Male,Single,High School,34738.19,186119.64,629,18,Self-employed,Home,Own,0.359,2,180,3.62,Approved,2022-11-10
983169888,71,Male,Single,Master,31967.35,296926.71,658,39,Unemployed,Business,Own,0.402,2,24,11.96,Approved,2022-09-09
974711110,67,Female,Single,High School,62620.22,415729.18,850,33,Full-time,Education,Rent,0.105,1,48,15.92,Approved,2018-12-27
388400841,40,Male,Married,Bachelor,57540.18,448858.44,552,24,Full-time,Business,Own,0.113,2,120,23.0,Rejected,2018-11-12
339619961,63,Male,Single,Master,22494.22,91045.83,615,3,Full-time,Medical,Rent,0.283,1,12,18.76,Rejected,2019-04-11
621386934,55,Female,Divorced,High School,40929.96,137775.31,803,6,Part-time,Business,Own,0.622,0,120,9.68,Rejected,2016-10-13
451937203,31,Female,Single,Bachelor,56777.92,328264.36,591,37,Full-time,Home,Own,0.831,1,36,6.78,Approved,2015-08-31
142264279,23,Female,Married,Bachelor,26337.68,470939.29,691,30,Full-time,Business,Other,0.335,2,180,12.17,Approved,2015-03-05
497543424,52,Female,Single,PhD,35418.09,75960.95,716,29,Part-time,Home,Own,0.209,2,120,20.32,Approved,2018-03-03
685013245,62,Female,Married,High School,40861.52,350278.22,670,13,Full-time,Education,Rent,0.203,2,24,9.86,Approved,2023-02-27
883370707,29,Male,Single,Bachelor,36393.7,194373.1,830,29,Full-time,Personal,Mortgage,0.068,1,360,4.78,Rejected,2018-02-20
219138000,54,Male,Single,Bachelor,17155.78,434467.33,722,7,Full-time,Business,Own,0.06,4,24,22.58,Approved,2023-10-17
834912517,66,Female,Married,Bachelor,20059.92,150093.87,670,7,Self-employed,Personal,Mortgage,0.827,1,48,19.45,Approved,2019-08-09
545419974,40,Female,Divorced,High School,20069.26,428654.78,731,24,Full-time,Personal,Own,0.264,0,240,6.4,Approved,2023-05-29
356462199,43,Female,Single,Bachelor,23391.4,419726.37,498,11,Self-employed,Personal,Mortgage,0.449,2,24,10.4,Approved,2023-06-26
270826715,62,Male,Divorced,Bachelor,10485.58,7637.9,581,16,Unemployed,Personal,Mortgage,0.269,0,240,18.53,Approved,2022-02-02
672973051,73,Female,Single,High School,32838.15,260193.16,593,15,Full-time,Home,Own,0.569,1,24,21.13,Rejected,2015-03-30
163582482,44,Male,Married,High School,3803.17,434524.19,690,7,Unemployed,Home,Mortgage,0.484,3,120,23.69,Approved,2015-03-21
619586642,68,Male,Single,High School,27903.33,403894.02,616,39,Full-time,Home,Mortgage,0.403,4,120,14.22,Approved,2024-04-21
761831474,36,Male,Married,Master,28004.02,376281.42,692,33,Full-time,Home,Own,0.214,1,12,20.58,Approved,2017-09-30
127469723,39,Female,Married,Bachelor,36681.32,222174.83,602,28,Full-time,Car,Rent,0.648,3,60,4.16,Approved,2024-03-10
499086700,70,Male,Single,Master,36788.3,88661.41,778,12,Unemployed,Business,Mortgage,0.75,5,48,17.58,Approved,2020-08-26
395578744,29,Female,Single,Bachelor,102524.7,478559.29,789,8,Self-employed,Business,Mortgage,0.393,3,120,6.35,Approved,2021-07-05
380002123,41,Male,Married,Bachelor,29273.73,140204.48,724,4,Full-time,Home,Rent,0.404,1,120,21.1,Rejected,2015-05-16
267249670,59,Female,Married,High School,42668.12,157124.94,682,5,Part-time,Car,Mortgage,0.286,1,180,8.48,Rejected,2015-08-27
953818077,73,Male,Divorced,High School,127119.29,327591.02,760,25,Full-time,Medical,Own,0.607,2,12,3.76,Approved,2023-03-26
774692820,29,Male,Single,PhD,20061.03,355688.74,606,27,Part-time,Home,Mortgage,0.557,1,24,14.36,Approved,2023-05-30
964755529,64,Male,Married,Diploma,105797.14,395635.07,678,1,Full-time,Business,Rent,0.038,0,120,9.02,Approved,2015-11-01
923219049,51,Male,Widowed,Master,15709.38,355625.43,581,3,Part-time,Business,Rent,0.386,0,60,5.96,Rejected,2022-01-30
675074814,62,Male,Married,Bachelor,20845.94,346111.63,668,19,Full-time,Car,Mortgage,0.584,0,360,17.21,Rejected,2015-12-31
937432777,71,Female,Single,High School,33605.02,496039.11,668,5,Part-time,Education,Mortgage,0.196,1,120,18.27,Approved,2020-05-31
972042987,55,Male,Widowed,Bachelor,43172.29,414755.8,784,22,Full-time,Car,Own,0.767,0,180,10.23,Approved,2024-06-09
450788960,40,Female,Divorced,Bachelor,28560.18,96061.55,752,14,Self-employed,Car,Mortgage,0.77,2,12,19.78,Approved,2018-07-29
898004045,29,Female,Single,Bachelor,34003.68,136283.17,661,24,Full-time,Home,Own,0.516,4,180,23.88,Rejected,2019-05-23
