attendance_id,student_id,course_id,lecture_date,status
ATT000529,STU00106,CRS002,2026-05-12,Absent
ATT000530,STU00922,CRS014,2026-04-03,Late
ATT000531,STU00973,CRS020,2026-04-01,Absent
ATT000532,STU00286,CRS003,2026-04-24,Present
ATT000533,STU00933,CRS005,2026-06-26,Late
ATT000534,STU00236,CRS010,2026-06-15,Late
ATT000535,STU00566,CRS007,2026-05-13,Present
ATT000536,STU00381,CRS005,2026-05-29,Present
ATT000537,STU00240,CRS015,2026-06-20,Late
ATT000538,STU00782,CRS015,2026-05-08,Present
ATT000539,STU00021,CRS016,2026-05-15,Present
ATT000540,STU00276,CRS009,2026-06-01,Late
ATT000541,STU00393,CRS010,2026-04-23,Present
ATT000542,STU00061,CRS009,2026-04-11,Late
ATT000543,STU00393,CRS016,2026-04-25,Present
ATT000544,STU00883,CRS013,2026-06-29,Absent
ATT000545,STU00454,CRS002,2026-04-07,Present
ATT000546,STU00210,CRS013,2026-06-07,Present
ATT000547,STU00675,CRS014,2026-05-23,Late
ATT000548,STU00053,CRS010,2026-05-21,Present
ATT000549,STU00554,CRS012,2026-06-18,Present
ATT000550,STU00931,CRS020,2026-05-27,Absent
ATT000551,STU00944,CRS009,2026-05-13,Late
ATT000552,STU00221,CRS001,2026-06-02,Absent
ATT000553,STU00743,CRS020,2026-04-11,Absent
ATT000554,STU00886,CRS014,2026-05-17,Late
ATT000555,STU00950,CRS002,2026-05-22,Present
ATT000556,STU00566,CRS013,2026-06-16,Late
ATT000557,STU00954,CRS010,2026-04-15,Late
ATT000558,STU00474,CRS014,2026-04-06,Late
ATT000559,STU00736,CRS019,2026-04-29,Late
ATT000560,STU00266,CRS006,2026-06-19,Absent
ATT000561,STU00478,CRS008,2026-04-13,Present
ATT000562,STU00929,CRS001,2026-04-15,Absent
ATT000563,STU00818,CRS009,2026-04-25,Present
ATT000564,STU00255,CRS018,2026-05-08,Absent
ATT000565,STU00345,CRS019,2026-06-22,Absent
ATT000566,STU00039,CRS020,2026-05-03,Absent
ATT000567,STU00370,CRS009,2026-04-27,Late
ATT000568,STU00256,CRS020,2026-05-18,Present
ATT000569,STU00127,CRS010,2026-06-24,Late
ATT000570,STU00676,CRS011,2026-05-17,Absent
ATT000571,STU00867,CRS006,2026-06-08,Absent
ATT000572,STU00473,CRS001,2026-04-17,Absent
ATT000573,STU00009,CRS015,2026-04-09,Present
ATT000574,STU00989,CRS012,2026-06-07,Absent
ATT000575,STU00653,CRS018,2026-05-19,Present
ATT000576,STU00418,CRS002,2026-06-18,Late
ATT000577,STU00961,CRS003,2026-06-14,Absent
ATT000578,STU00918,CRS020,2026-06-01,Late
ATT000579,STU00321,CRS003,2026-04-28,Absent
ATT000580,STU00184,CRS009,2026-06-01,Absent
ATT000581,STU00265,CRS016,2026-06-01,Present
ATT000582,STU00232,CRS006,2026-04-09,Present
ATT000583,STU00892,CRS020,2026-05-23,Late
ATT000584,STU00050,CRS008,2026-06-14,Present
ATT000585,STU00670,CRS002,2026-04-02,Present
ATT000586,STU00700,CRS017,2026-05-17,Absent
ATT000587,STU00593,CRS011,2026-05-04,Present
ATT000588,STU00566,CRS008,2026-05-14,Present
ATT000589,STU00974,CRS009,2026-05-01,Absent
ATT000590,STU00016,CRS012,2026-06-21,Late
ATT000591,STU00735,CRS002,2026-04-10,Late
ATT000592,STU00240,CRS012,2026-04-14,Present
ATT000593,STU00079,CRS017,2026-04-20,Absent
ATT000594,STU00115,CRS017,2026-04-17,Present
ATT000595,STU00242,CRS007,2026-06-20,Absent
ATT000596,STU00584,CRS012,2026-05-26,Late
ATT000597,STU00425,CRS003,2026-06-14,Late
ATT000598,STU00436,CRS010,2026-05-18,Present
ATT000599,STU00025,CRS011,2026-05-18,Late
ATT000600,STU00807,CRS012,2026-05-20,Absent
ATT000601,STU00998,CRS014,2026-06-08,Late
ATT000602,STU00383,CRS016,2026-04-11,Absent
ATT000603,STU00636,CRS001,2026-05-12,Present
ATT000604,STU00377,CRS002,2026-04-07,Absent
ATT000605,STU00952,CRS005,2026-06-13,Late
ATT000606,STU00026,CRS004,2026-06-23,Late
ATT000607,STU00216,CRS011,2026-05-14,Late
ATT000608,STU00732,CRS017,2026-04-29,Late
ATT000609,STU00729,CRS012,2026-05-03,Present
ATT000610,STU00387,CRS019,2026-06-13,Present
ATT000611,STU00672,CRS005,2026-06-20,Absent
ATT000612,STU00780,CRS003,2026-05-24,Present
ATT000613,STU00981,CRS008,2026-06-08,Late
ATT000614,STU00515,CRS019,2026-05-01,Late
ATT000615,STU00561,CRS014,2026-06-03,Late
ATT000616,STU00750,CRS004,2026-04-03,Late
ATT000617,STU00817,CRS002,2026-06-13,Late
ATT000618,STU00483,CRS017,2026-04-21,Late
ATT000619,STU00451,CRS011,2026-06-17,Absent
ATT000620,STU00199,CRS019,2026-04-13,Absent
ATT000621,STU00932,CRS008,2026-04-21,Absent
ATT000622,STU00248,CRS012,2026-04-12,Present
ATT000623,STU00466,CRS011,2026-04-12,Late
ATT000624,STU00995,CRS004,2026-04-08,Late
ATT000625,STU00246,CRS015,2026-06-02,Late
ATT000626,STU00980,CRS014,2026-06-10,Absent
ATT000627,STU00081,CRS012,2026-04-07,Late
ATT000628,STU00517,CRS003,2026-06-09,Absent
ATT000629,STU00669,CRS016,2026-06-08,Late
ATT000630,STU00235,CRS015,2026-04-04,Absent
ATT000631,STU00235,CRS019,2026-04-10,Present
ATT000632,STU00947,CRS018,2026-06-11,Present
ATT000633,STU00795,CRS014,2026-05-17,Late
ATT000634,STU00598,CRS005,2026-04-06,Late
ATT000635,STU00266,CRS010,2026-04-11,Absent
ATT000636,STU00321,CRS004,2026-04-23,Present
ATT000637,STU00418,CRS014,2026-04-06,Late
ATT000638,STU00151,CRS019,2026-05-31,Absent
ATT000639,STU00647,CRS007,2026-06-07,Present
ATT000640,STU00897,CRS015,2026-06-10,Present
ATT000641,STU00170,CRS004,2026-06-22,Absent
ATT000642,STU00269,CRS018,2026-04-19,Late
ATT000643,STU00952,CRS016,2026-06-21,Late
ATT000644,STU00103,CRS005,2026-04-17,Present
ATT000645,STU00853,CRS014,2026-05-02,Present
ATT000646,STU00706,CRS006,2026-04-09,Present
ATT000647,STU00135,CRS017,2026-06-16,Late
ATT000648,STU00940,CRS013,2026-06-24,Absent
ATT000649,STU00362,CRS005,2026-06-25,Absent
ATT000650,STU00713,CRS018,2026-05-02,Present
ATT000651,STU00729,CRS010,2026-04-15,Present
ATT000652,STU00344,CRS011,2026-05-16,Late
ATT000653,STU00623,CRS020,2026-06-05,Present
ATT000654,STU00739,CRS002,2026-04-22,Present
ATT000655,STU00756,CRS012,2026-05-22,Absent
ATT000656,STU00932,CRS014,2026-04-09,Late
ATT000657,STU00460,CRS014,2026-05-23,Absent
ATT000658,STU00775,CRS016,2026-04-02,Late
ATT000659,STU00137,CRS006,2026-04-20,Late
ATT000660,STU00784,CRS019,2026-04-18,Late
ATT000661,STU00085,CRS005,2026-04-26,Present
ATT000662,STU00607,CRS019,2026-06-21,Absent
ATT000663,STU00690,CRS015,2026-05-19,Absent
ATT000664,STU00328,CRS015,2026-06-27,Present
ATT000665,STU00520,CRS019,2026-04-09,Absent
ATT000666,STU00967,CRS004,2026-04-20,Present
ATT000667,STU00304,CRS016,2026-05-16,Absent
ATT000668,STU00049,CRS019,2026-06-03,Late
ATT000669,STU00918,CRS017,2026-05-03,Late
ATT000670,STU00520,CRS014,2026-05-24,Absent
ATT000671,STU00330,CRS013,2026-05-10,Absent
ATT000672,STU00775,CRS006,2026-06-26,Present
ATT000673,STU00042,CRS007,2026-04-17,Absent
ATT000674,STU00531,CRS009,2026-05-02,Late
ATT000675,STU00900,CRS020,2026-05-05,Absent
ATT000676,STU00101,CRS012,2026-04-20,Absent
ATT000677,STU00169,CRS004,2026-04-21,Absent
ATT000678,STU00280,CRS016,2026-04-11,Absent
ATT000679,STU00229,CRS006,2026-06-28,Absent
ATT000680,STU00961,CRS009,2026-04-12,Late
ATT000681,STU00771,CRS004,2026-04-10,Present
ATT000682,STU00682,CRS009,2026-04-13,Present
ATT000683,STU00098,CRS007,2026-06-08,Late
ATT000684,STU00858,CRS017,2026-06-03,Present
ATT000685,STU00028,CRS020,2026-05-21,Present
ATT000686,STU00982,CRS018,2026-04-04,Late
ATT000687,STU00818,CRS007,2026-04-30,Present
ATT000688,STU00500,CRS001,2026-04-11,Absent
ATT000689,STU00208,CRS010,2026-04-26,Late
ATT000690,STU00436,CRS015,2026-05-25,Late
ATT000691,STU00129,CRS015,2026-04-29,Absent
ATT000692,STU00940,CRS004,2026-06-27,Late
ATT000693,STU00723,CRS004,2026-05-10,Absent
ATT000694,STU00910,CRS014,2026-05-20,Absent
ATT000695,STU00269,CRS003,2026-04-27,Present
ATT000696,STU00285,CRS004,2026-06-16,Absent
ATT000697,STU00822,CRS003,2026-04-17,Late
ATT000698,STU00812,CRS008,2026-04-07,Late
ATT000699,STU00076,CRS011,2026-06-15,Present
ATT000700,STU00519,CRS011,2026-05-13,Absent
ATT000701,STU00464,CRS017,2026-06-01,Late
ATT000702,STU00795,CRS003,2026-04-17,Late
ATT000703,STU00704,CRS011,2026-06-29,Present
ATT000704,STU00443,CRS004,2026-05-15,Late
ATT000705,STU00813,CRS017,2026-04-10,Absent
ATT000706,STU00194,CRS018,2026-05-10,Late
ATT000707,STU00857,CRS002,2026-05-30,Late
ATT000708,STU00642,CRS001,2026-04-08,Present
ATT000709,STU00140,CRS019,2026-04-13,Absent
ATT000710,STU00893,CRS008,2026-05-07,Late
ATT000711,STU00200,CRS009,2026-05-24,Absent
ATT000712,STU00155,CRS016,2026-04-10,Present
ATT000713,STU00751,CRS016,2026-06-23,Absent
ATT000714,STU00134,CRS007,2026-06-28,Late
ATT000715,STU00896,CRS003,2026-04-06,Late
ATT000716,STU00877,CRS007,2026-06-27,Present
ATT000717,STU00444,CRS003,2026-05-01,Absent
ATT000718,STU00571,CRS020,2026-05-24,Present
ATT000719,STU00727,CRS006,2026-06-29,Present
ATT000720,STU00428,CRS009,2026-04-12,Late
ATT000721,STU00389,CRS019,2026-06-15,Present
ATT000722,STU00653,CRS012,2026-06-05,Absent
ATT000723,STU00543,CRS006,2026-04-26,Absent
ATT000724,STU00860,CRS008,2026-06-04,Absent
ATT000725,STU00684,CRS016,2026-05-23,Absent
ATT000726,STU00815,CRS013,2026-04-25,Late
ATT000727,STU00365,CRS018,2026-06-11,Absent
ATT000728,STU00302,CRS004,2026-05-28,Present
ATT000729,STU00115,CRS010,2026-05-07,Absent
ATT000730,STU00992,CRS015,2026-05-13,Absent
ATT000731,STU00253,CRS014,2026-05-25,Present
ATT000732,STU00180,CRS015,2026-05-07,Absent
ATT000733,STU00676,CRS004,2026-05-14,Absent
ATT000734,STU00713,CRS013,2026-04-26,Late
ATT000735,STU00131,CRS016,2026-06-09,Absent
ATT000736,STU00615,CRS014,2026-04-10,Late
ATT000737,STU00240,CRS001,2026-04-23,Absent
ATT000738,STU00274,CRS017,2026-05-15,Present
ATT000739,STU00911,CRS014,2026-05-27,Present
ATT000740,STU00575,CRS011,2026-04-13,Absent
ATT000741,STU00691,CRS011,2026-04-09,Absent
ATT000742,STU00400,CRS015,2026-04-05,Absent
ATT000743,STU00408,CRS009,2026-04-07,Present
ATT000744,STU00274,CRS016,2026-06-01,Late
ATT000745,STU00224,CRS011,2026-06-27,Late
ATT000746,STU00838,CRS002,2026-05-05,Absent
ATT000747,STU00458,CRS014,2026-06-01,Present
ATT000748,STU00586,CRS006,2026-04-14,Late
ATT000749,STU00211,CRS004,2026-05-26,Late
ATT000750,STU00625,CRS011,2026-04-09,Present
ATT000751,STU00619,CRS018,2026-04-07,Present
ATT000752,STU00973,CRS001,2026-06-07,Absent
ATT000753,STU00092,CRS011,2026-06-09,Absent
ATT000754,STU00785,CRS018,2026-06-11,Present
ATT000755,STU00670,CRS002,2026-04-19,Late
ATT000756,STU00215,CRS012,2026-05-30,Late
ATT000757,STU00203,CRS006,2026-05-15,Late
ATT000758,STU00405,CRS008,2026-04-24,Absent
ATT000759,STU00820,CRS006,2026-05-01,Absent
ATT000760,STU00339,CRS014,2026-06-17,Present
ATT000761,STU00566,CRS008,2026-05-20,Present
ATT000762,STU00036,CRS001,2026-06-25,Late
ATT000763,STU00104,CRS017,2026-04-03,Absent
ATT000764,STU00810,CRS016,2026-05-09,Present
ATT000765,STU00160,CRS010,2026-06-22,Absent
ATT000766,STU00024,CRS008,2026-05-05,Late
ATT000767,STU00790,CRS008,2026-04-29,Present
ATT000768,STU00278,CRS004,2026-05-04,Absent
ATT000769,STU00671,CRS013,2026-05-12,Present
ATT000770,STU00837,CRS009,2026-04-03,Present
ATT000771,STU00078,CRS003,2026-05-21,Late
ATT000772,STU00739,CRS014,2026-06-17,Present
ATT000773,STU00015,CRS018,2026-04-28,Late
ATT000774,STU00941,CRS005,2026-06-03,Present
ATT000775,STU00753,CRS019,2026-05-15,Absent
ATT000776,STU00198,CRS020,2026-04-13,Absent
ATT000777,STU00803,CRS011,2026-06-04,Absent
ATT000778,STU00524,CRS001,2026-05-14,Absent
ATT000779,STU00280,CRS015,2026-04-10,Present
ATT000780,STU00102,CRS009,2026-05-31,Late
ATT000781,STU00590,CRS016,2026-05-30,Absent
ATT000782,STU00298,CRS014,2026-06-01,Present
ATT000783,STU00227,CRS014,2026-05-22,Late
ATT000784,STU00285,CRS016,2026-05-13,Absent
ATT000785,STU00929,CRS018,2026-06-16,Late
ATT000786,STU00250,CRS013,2026-05-16,Present
ATT000787,STU00508,CRS013,2026-05-06,Absent
ATT000788,STU00781,CRS018,2026-05-15,Late
ATT000789,STU00110,CRS015,2026-06-27,Present
ATT000790,STU00591,CRS001,2026-05-26,Absent
ATT000791,STU00789,CRS008,2026-05-02,Absent
ATT000792,STU00378,CRS016,2026-06-28,Late
ATT000793,STU00111,CRS010,2026-04-29,Absent
ATT000794,STU00147,CRS003,2026-04-03,Present
ATT000795,STU00574,CRS006,2026-04-05,Present
ATT000796,STU00885,CRS016,2026-06-15,Late
ATT000797,STU00255,CRS003,2026-05-02,Present
ATT000798,STU00412,CRS020,2026-06-06,Absent
ATT000799,STU00535,CRS019,2026-04-03,Present
ATT000800,STU00060,CRS016,2026-06-20,Absent
ATT000801,STU00421,CRS010,2026-05-01,Late
ATT000802,STU00345,CRS005,2026-04-09,Present
ATT000803,STU00329,CRS019,2026-05-02,Late
ATT000804,STU00416,CRS001,2026-05-03,Absent
ATT000805,STU00706,CRS007,2026-05-02,Late
ATT000806,STU00813,CRS016,2026-05-30,Late
ATT000807,STU00511,CRS011,2026-04-23,Late
ATT000808,STU00241,CRS011,2026-05-29,Absent
ATT000809,STU00725,CRS016,2026-05-24,Late
ATT000810,STU00568,CRS003,2026-06-21,Present
ATT000811,STU00435,CRS003,2026-04-06,Absent
ATT000812,STU00130,CRS001,2026-04-28,Present
ATT000813,STU00532,CRS004,2026-05-01,Present
ATT000814,STU00202,CRS015,2026-04-02,Present
ATT000815,STU00039,CRS014,2026-04-30,Absent
ATT000816,STU00174,CRS017,2026-05-12,Absent
ATT000817,STU00143,CRS018,2026-06-17,Absent
ATT000818,STU00408,CRS001,2026-05-22,Absent
ATT000819,STU00120,CRS014,2026-06-21,Absent
ATT000820,STU00737,CRS009,2026-04-24,Late
ATT000821,STU00330,CRS020,2026-06-02,Absent
ATT000822,STU00577,CRS006,2026-05-23,Present
ATT000823,STU00297,CRS017,2026-06-28,Late
ATT000824,STU00209,CRS020,2026-05-04,Late
ATT000825,STU00380,CRS017,2026-05-06,Late
ATT000826,STU00257,CRS016,2026-05-22,Absent
ATT000827,STU00215,CRS011,2026-06-12,Late
ATT000828,STU00737,CRS005,2026-04-10,Present
ATT000829,STU00536,CRS016,2026-05-31,Present
ATT000830,STU00325,CRS014,2026-05-01,Present
ATT000831,STU00153,CRS016,2026-05-16,Present
ATT000832,STU00004,CRS010,2026-06-08,Late
ATT000833,STU00192,CRS007,2026-05-01,Late
ATT000834,STU00096,CRS018,2026-05-26,Absent
ATT000835,STU00338,CRS004,2026-05-03,Present
ATT000836,STU00639,CRS015,2026-05-10,Late
ATT000837,STU00160,CRS003,2026-05-15,Absent
ATT000838,STU00651,CRS018,2026-06-16,Present
ATT000839,STU00353,CRS001,2026-06-10,Present
ATT000840,STU00281,CRS010,2026-06-15,Absent
ATT000841,STU00598,CRS010,2026-05-19,Absent
ATT000842,STU00639,CRS013,2026-04-26,Absent
ATT000843,STU00574,CRS018,2026-04-05,Late
ATT000844,STU00675,CRS007,2026-06-29,Present
ATT000845,STU00606,CRS005,2026-05-07,Present
ATT000846,STU00748,CRS007,2026-04-21,Absent
ATT000847,STU00182,CRS009,2026-06-06,Late
ATT000848,STU00104,CRS005,2026-04-09,Late
ATT000849,STU00601,CRS013,2026-06-15,Absent
ATT000850,STU00589,CRS019,2026-04-09,Late
ATT000851,STU00283,CRS020,2026-05-01,Late
ATT000852,STU00931,CRS016,2026-04-07,Present
ATT000853,STU00172,CRS001,2026-06-12,Present
ATT000854,STU00221,CRS003,2026-05-13,Late
ATT000855,STU00150,CRS005,2026-04-19,Present
ATT000856,STU00486,CRS001,2026-06-11,Absent
ATT000857,STU00079,CRS002,2026-05-29,Present
ATT000858,STU00523,CRS015,2026-04-28,Absent
ATT000859,STU00680,CRS016,2026-06-12,Absent
ATT000860,STU00309,CRS017,2026-05-09,Present
ATT000861,STU00246,CRS018,2026-05-19,Absent
ATT000862,STU00386,CRS013,2026-04-19,Late
ATT000863,STU00485,CRS012,2026-05-07,Absent
ATT000864,STU00858,CRS017,2026-05-27,Absent
ATT000865,STU00543,CRS003,2026-05-11,Late
ATT000866,STU00862,CRS007,2026-06-08,Present
ATT000867,STU00968,CRS009,2026-04-17,Late
ATT000868,STU00146,CRS014,2026-04-02,Late
ATT000869,STU00452,CRS016,2026-06-03,Late
ATT000870,STU00807,CRS009,2026-06-17,Late
ATT000871,STU00123,CRS018,2026-05-22,Absent
ATT000872,STU00667,CRS012,2026-04-20,Present
ATT000873,STU00025,CRS012,2026-06-26,Absent
ATT000874,STU00789,CRS012,2026-06-06,Late
ATT000875,STU00434,CRS007,2026-05-13,Late
ATT000876,STU00573,CRS007,2026-06-24,Absent
ATT000877,STU00383,CRS006,2026-05-18,Late
ATT000878,STU00010,CRS007,2026-05-26,Absent
ATT000879,STU00369,CRS017,2026-06-09,Present
ATT000880,STU00004,CRS019,2026-05-10,Absent
ATT000881,STU00336,CRS004,2026-05-21,Absent
ATT000882,STU00937,CRS009,2026-05-27,Late
ATT000883,STU00943,CRS001,2026-05-18,Late
ATT000884,STU00279,CRS002,2026-05-03,Late
ATT000885,STU00281,CRS016,2026-04-14,Absent
ATT000886,STU00044,CRS009,2026-04-14,Absent
ATT000887,STU00640,CRS002,2026-06-01,Late
ATT000888,STU00843,CRS001,2026-04-28,Late
ATT000889,STU00949,CRS016,2026-05-10,Late
ATT000890,STU00647,CRS015,2026-04-29,Absent
ATT000891,STU00177,CRS016,2026-06-14,Late
ATT000892,STU00895,CRS018,2026-04-06,Present
ATT000893,STU00039,CRS012,2026-04-19,Present
ATT000894,STU00627,CRS005,2026-05-08,Late
ATT000895,STU00753,CRS006,2026-06-14,Present
ATT000896,STU00084,CRS014,2026-05-29,Present
ATT000897,STU00057,CRS015,2026-04-24,Late
ATT000898,STU00727,CRS002,2026-05-25,Absent
ATT000899,STU00099,CRS018,2026-05-07,Absent
ATT000900,STU00873,CRS007,2026-04-11,Late
ATT000901,STU00628,CRS001,2026-04-18,Absent
ATT000902,STU00857,CRS011,2026-04-23,Late
ATT000903,STU00173,CRS019,2026-06-14,Late
ATT000904,STU00966,CRS012,2026-05-12,Late
ATT000905,STU00014,CRS013,2026-05-21,Absent
ATT000906,STU00857,CRS002,2026-05-10,Present
ATT000907,STU00197,CRS017,2026-05-29,Present
ATT000908,STU00746,CRS009,2026-04-04,Present
ATT000909,STU00176,CRS015,2026-04-15,Present
ATT000910,STU00282,CRS020,2026-04-13,Present
ATT000911,STU00705,CRS017,2026-04-24,Absent
ATT000912,STU00177,CRS001,2026-06-12,Absent
ATT000913,STU00280,CRS018,2026-05-30,Absent
ATT000914,STU00120,CRS011,2026-04-16,Absent
ATT000915,STU00581,CRS003,2026-06-16,Late
ATT000916,STU00952,CRS015,2026-06-26,Present
ATT000917,STU00119,CRS003,2026-05-14,Present
ATT000918,STU00747,CRS003,2026-04-02,Present
ATT000919,STU00325,CRS019,2026-06-17,Late
ATT000920,STU00988,CRS001,2026-04-08,Present
ATT000921,STU00807,CRS001,2026-05-25,Present
ATT000922,STU00653,CRS012,2026-06-18,Absent
ATT000923,STU00083,CRS008,2026-06-21,Absent
ATT000924,STU00857,CRS007,2026-05-07,Late
ATT000925,STU00773,CRS005,2026-05-03,Absent
ATT000926,STU00054,CRS013,2026-05-30,Late
ATT000927,STU00293,CRS006,2026-04-09,Absent
ATT000928,STU00143,CRS019,2026-06-24,Absent
ATT000929,STU00423,CRS008,2026-06-05,Present
ATT000930,STU00279,CRS007,2026-04-13,Present
ATT000931,STU00302,CRS009,2026-04-11,Late
ATT000932,STU00450,CRS009,2026-06-06,Present
ATT000933,STU00501,CRS012,2026-06-23,Late
ATT000934,STU00372,CRS012,2026-05-17,Late
ATT000935,STU00535,CRS015,2026-06-14,Late
ATT000936,STU00703,CRS006,2026-06-25,Present
ATT000937,STU00972,CRS019,2026-06-23,Absent
ATT000938,STU00159,CRS018,2026-04-23,Late
ATT000939,STU00215,CRS014,2026-06-19,Absent
ATT000940,STU00661,CRS010,2026-04-22,Present
ATT000941,STU00350,CRS017,2026-04-12,Late
ATT000942,STU00849,CRS009,2026-06-12,Present
ATT000943,STU00525,CRS007,2026-04-30,Absent
ATT000944,STU00223,CRS015,2026-05-23,Absent
ATT000945,STU00032,CRS004,2026-05-06,Late
ATT000946,STU00674,CRS006,2026-06-07,Absent
ATT000947,STU00143,CRS015,2026-04-22,Late
ATT000948,STU00330,CRS012,2026-05-09,Late
ATT000949,STU00386,CRS019,2026-04-13,Present
ATT000950,STU00330,CRS004,2026-04-16,Late
ATT000951,STU00367,CRS001,2026-06-27,Present
ATT000952,STU00431,CRS016,2026-05-10,Absent
ATT000953,STU00344,CRS004,2026-04-23,Present
ATT000954,STU00935,CRS012,2026-05-24,Absent
ATT000955,STU00166,CRS015,2026-05-15,Late
ATT000956,STU00190,CRS001,2026-05-04,Absent
ATT000957,STU00828,CRS020,2026-06-25,Absent
ATT000958,STU00607,CRS019,2026-04-29,Late
ATT000959,STU00445,CRS013,2026-05-09,Absent
ATT000960,STU00854,CRS008,2026-06-01,Absent
ATT000961,STU00740,CRS012,2026-06-26,Late
ATT000962,STU00345,CRS016,2026-06-19,Late
ATT000963,STU00410,CRS010,2026-06-24,Present
ATT000964,STU00994,CRS008,2026-05-03,Late
ATT000965,STU00110,CRS014,2026-06-04,Absent
ATT000966,STU00792,CRS009,2026-06-13,Late
ATT000967,STU00410,CRS019,2026-04-02,Present
ATT000968,STU00167,CRS017,2026-06-27,Present
ATT000969,STU00944,CRS010,2026-05-25,Late
ATT000970,STU00988,CRS017,2026-06-15,Present
ATT000971,STU00974,CRS019,2026-05-30,Present
ATT000972,STU00133,CRS011,2026-06-24,Present
ATT000973,STU00993,CRS003,2026-06-02,Absent
ATT000974,STU00811,CRS005,2026-06-10,Absent
ATT000975,STU00469,CRS013,2026-04-22,Present
ATT000976,STU00471,CRS001,2026-05-20,Late
ATT000977,STU00151,CRS007,2026-04-28,Present
ATT000978,STU00308,CRS010,2026-06-26,Present
ATT000979,STU00189,CRS008,2026-05-03,Present
ATT000980,STU00447,CRS003,2026-06-13,Late
ATT000981,STU00250,CRS005,2026-04-11,Late
ATT000982,STU00568,CRS012,2026-06-18,Present
ATT000983,STU00488,CRS006,2026-06-17,Absent
ATT000984,STU00102,CRS016,2026-05-05,Late
ATT000985,STU00703,CRS013,2026-06-21,Late
ATT000986,STU00217,CRS016,2026-05-06,Late
ATT000987,STU00385,CRS015,2026-06-28,Late
ATT000988,STU00248,CRS004,2026-04-23,Absent
ATT000989,STU00131,CRS011,2026-04-09,Present
ATT000990,STU00409,CRS011,2026-06-14,Absent
ATT000991,STU00839,CRS014,2026-04-22,Late
ATT000992,STU00403,CRS018,2026-04-19,Present
ATT000993,STU00355,CRS016,2026-06-20,Late
ATT000994,STU00758,CRS019,2026-06-22,Present
ATT000995,STU00227,CRS020,2026-05-27,Present
ATT000996,STU00786,CRS008,2026-06-19,Absent
ATT000997,STU00370,CRS011,2026-06-09,Late
ATT000998,STU00842,CRS001,2026-05-07,Late
ATT000999,STU00613,CRS013,2026-04-04,Present
ATT001000,STU00661,CRS008,2026-06-17,Present
ATT001001,STU00511,CRS007,2026-06-14,Present
ATT001002,STU00216,CRS010,2026-06-24,Absent
ATT001003,STU00095,CRS011,2026-05-13,Absent
ATT001004,STU00669,CRS006,2026-05-08,Absent
ATT001005,STU00154,CRS010,2026-06-15,Absent
ATT001006,STU00396,CRS016,2026-06-04,Present
ATT001007,STU00267,CRS014,2026-06-18,Present
ATT001008,STU00167,CRS013,2026-06-13,Late
ATT001009,STU00529,CRS004,2026-06-14,Absent
ATT001010,STU00825,CRS003,2026-06-02,Absent
ATT001011,STU00702,CRS004,2026-05-16,Late
ATT001012,STU00883,CRS013,2026-05-02,Present
ATT001013,STU00164,CRS011,2026-05-25,Present
ATT001014,STU00588,CRS017,2026-06-13,Absent
ATT001015,STU00702,CRS015,2026-06-06,Present
ATT001016,STU00497,CRS013,2026-05-11,Absent
ATT001017,STU00789,CRS002,2026-04-03,Absent
ATT001018,STU00435,CRS009,2026-04-05,Late
ATT001019,STU00649,CRS004,2026-05-28,Late
ATT001020,STU00826,CRS015,2026-05-27,Late
ATT001021,STU00381,CRS016,2026-06-11,Late
ATT001022,STU00343,CRS018,2026-04-13,Absent
ATT001023,STU00114,CRS006,2026-05-07,Absent
ATT001024,STU00544,CRS013,2026-05-27,Late
ATT001025,STU00081,CRS005,2026-04-29,Present
ATT001026,STU00345,CRS019,2026-04-08,Absent
ATT001027,STU00202,CRS017,2026-04-15,Late
ATT001028,STU00745,CRS015,2026-05-17,Absent
ATT001029,STU00049,CRS015,2026-06-27,Absent
