customer_id,age,gender,marital_status,education_level,annual_income,loan_amount,credit_score,employment_years,employment_type,loan_purpose,home_ownership,debt_to_income_ratio,existing_loans,loan_term_months,interest_rate,loan_status,application_date,Loan_to_Income_Ratio,monthly_income,monthly_existing_debt_payment,employment_to_age_ratio,is_overextended_subprime,month
838505391,64,Male,Married,Bachelor,37979.13,75595.03,723,23,Full-time,Personal,Mortgage,0.45,1,120,11.78,Approved,2020-07-26,1.99,3164.93,1424.22,0.36,0,7
413787497,36,Female,Single,Bachelor,33908.05,459927.44,731,37,Self-employed,Education,Own,0.785,2,120,3.7,Approved,2022-02-25,13.56,2825.67,2218.15,1.03,0,2
296079988,72,Male,Married,Master,20922.66,108802.05,808,5,Full-time,Car,Mortgage,0.047,0,24,14.01,Rejected,2020-10-17,5.2,1743.56,81.95,0.07,0,10
853984520,42,Male,Married,Bachelor,38638.63,309541.95,619,22,Part-time,Medical,Own,0.614,3,36,8.19,Rejected,2020-10-04,8.01,3219.89,1977.01,0.52,1,10
871783700,34,Male,Married,Master,34566.63,182245.74,711,25,Full-time,Personal,Own,0.779,5,48,23.59,Approved,2016-01-10,5.27,2880.55,2243.95,0.74,0,1
440904869,31,Female,Married,High School,53836.31,17095.2,691,5,Self-employed,Education,Mortgage,0.112,3,60,2.99,Approved,2020-12-28,0.32,4486.36,502.47,0.16,0,12
611530358,48,Female,Married,Master,43486.76,373883.43,724,5,Full-time,Home,Rent,0.195,2,24,20.24,Rejected,2019-05-30,8.6,3623.9,706.66,0.1,0,5
933719290,44,Male,Widowed,Bachelor,54030.02,388291.82,684,28,Full-time,Personal,Own,0.226,0,12,14.84,Rejected,2023-05-10,7.19,4502.5,1017.56,0.64,0,5
388318079,27,Male,Married,High School,47036.21,131028.97,527,8,Part-time,Car,Own,0.635,0,360,21.58,Approved,2021-01-15,2.79,3919.68,2489.0,0.3,0,1
973944219,20,Female,Married,Bachelor,37944.84,110117.5,476,15,Self-employed,Car,Own,0.233,1,120,16.77,Approved,2023-03-16,2.9,3162.07,736.76,0.75,0,3
871529653,26,Female,Married,High School,12079.99,166474.51,805,8,Part-time,Home,Own,0.663,3,240,11.96,Approved,2021-11-25,13.78,1006.67,667.42,0.31,0,11
917212332,71,Female,Single,Bachelor,25815.93,79008.8,624,22,Self-employed,Business,Mortgage,0.778,1,36,18.54,Approved,2020-11-29,3.06,2151.33,1673.73,0.31,0,11
447747926,32,Female,Single,Bachelor,55458.65,203039.92,745,23,Part-time,Personal,Own,0.729,0,120,16.49,Rejected,2020-04-24,3.66,4621.55,3369.11,0.72,0,4
709011363,38,Female,Married,PhD,24653.24,111812.25,584,36,Full-time,Home,Mortgage,0.612,1,24,4.52,Approved,2019-05-07,4.54,2054.44,1257.32,0.95,0,5
223314233,54,Female,Married,Bachelor,39857.51,266771.37,739,10,Full-time,Home,Mortgage,0.718,0,24,14.7,Rejected,2021-10-24,6.69,3321.46,2384.81,0.19,0,10
991467231,39,Male,Single,Master,13645.05,492633.8,604,2,Full-time,Car,Mortgage,0.057,1,24,17.72,Approved,2016-08-10,36.1,1137.09,64.81,0.05,0,8
175145564,20,Male,Single,PhD,37076.54,493637.68,669,5,Part-time,Home,Mortgage,0.829,2,60,15.38,Approved,2024-02-10,13.31,3089.71,2561.37,0.25,0,2
131846506,28,Male,Married,High School,22958.67,349486.89,677,7,Unemployed,Personal,Mortgage,0.359,2,36,18.08,Approved,2016-08-05,15.22,1913.22,686.85,0.25,0,8
778582491,52,Female,Single,Master,11000.51,268362.0,684,16,Full-time,Medical,Own,0.662,2,240,7.11,Rejected,2024-06-30,24.4,916.71,606.86,0.31,0,6
928105659,60,Female,Single,High School,37052.95,48118.09,496,22,Part-time,Home,Mortgage,0.206,1,12,8.66,Approved,2021-09-18,1.3,3087.75,636.08,0.37,0,9
159646530,19,Female,Single,Diploma,15272.38,420590.06,596,10,Full-time,Education,Mortgage,0.444,2,48,13.45,Approved,2016-12-07,27.54,1272.7,565.08,0.53,0,12
564782418,72,Female,Single,Master,53660.17,49166.9,753,35,Self-employed,Home,Rent,0.528,1,36,18.35,Rejected,2022-12-13,0.92,4471.68,2361.05,0.49,0,12
104628403,61,Female,Married,High School,11006.6,435286.37,756,10,Full-time,Home,Own,0.083,0,24,23.45,Rejected,2015-02-13,39.55,917.22,76.13,0.16,0,2
772263474,24,Female,Widowed,Master,36224.85,477007.45,662,4,Full-time,Personal,Own,0.063,0,120,16.43,Approved,2018-04-14,13.17,3018.74,190.18,0.17,0,4
511540613,26,Male,Single,Master,36019.39,85421.04,606,28,Self-employed,Personal,Mortgage,0.278,2,180,11.98,Approved,2019-03-31,2.37,3001.62,834.45,1.08,0,3
823035888,42,Male,Married,Bachelor,68109.18,330617.58,768,19,Full-time,Home,Rent,0.133,1,120,23.0,Approved,2021-01-17,4.85,5675.76,754.88,0.45,0,1
974641749,51,Female,Married,PhD,45290.48,495631.33,716,25,Unemployed,Home,Mortgage,0.074,3,12,10.73,Approved,2023-04-13,10.94,3774.21,279.29,0.49,0,4
142392375,69,Male,Single,Master,17831.61,467302.23,599,27,Full-time,Business,Other,0.68,1,240,4.73,Rejected,2020-06-22,26.21,1485.97,1010.46,0.39,0,6
234021346,58,Male,Single,High School,17705.25,398492.77,534,24,Unemployed,Business,Mortgage,0.154,3,36,6.28,Rejected,2018-02-12,22.51,1475.44,227.22,0.41,1,2
607064452,61,Male,Married,High School,41056.93,246556.71,786,4,Full-time,Home,Rent,0.39,1,60,24.57,Approved,2018-01-16,6.01,3421.41,1334.35,0.07,0,1
584352083,21,Other,Married,High School,24126.27,214485.48,603,1,Self-employed,Business,Own,0.442,0,48,2.92,Approved,2019-10-12,8.89,2010.52,888.65,0.05,0,10
353669032,59,Female,Widowed,High School,8728.69,70815.96,744,23,Self-employed,Home,Own,0.414,2,48,20.63,Approved,2021-01-31,8.11,727.39,301.14,0.39,0,1
366447117,29,Male,Single,High School,33208.42,241537.07,542,28,Self-employed,Education,Mortgage,0.689,3,240,7.62,Approved,2020-02-25,7.27,2767.37,1906.72,0.97,1,2
335625964,70,Female,Divorced,Bachelor,40783.55,386440.51,732,5,Part-time,Home,Mortgage,0.812,3,180,21.16,Approved,2016-03-10,9.48,3398.63,2759.69,0.07,0,3
527553438,45,Male,Single,Bachelor,30259.12,180666.53,776,23,Part-time,Home,Rent,0.727,1,240,24.63,Approved,2015-07-22,5.97,2521.59,1833.2,0.51,0,7
672443763,18,Female,Single,Bachelor,44084.34,386482.48,745,23,Full-time,Education,Other,0.33,4,360,11.08,Approved,2018-01-09,8.77,3673.7,1212.32,1.28,0,1
551030099,49,Female,Married,High School,26428.06,413071.07,598,35,Part-time,Personal,Own,0.584,3,360,12.84,Approved,2023-06-11,15.63,2202.34,1286.17,0.71,1,6
903253410,44,Male,Married,Master,29744.21,91856.4,605,37,Unemployed,Personal,Rent,0.444,0,120,8.52,Approved,2016-06-12,3.09,2478.68,1100.53,0.84,0,6
463939548,42,Male,Married,Bachelor,17193.79,393127.13,590,17,Part-time,Business,Mortgage,0.729,4,36,10.09,Approved,2015-04-29,22.86,1432.82,1044.53,0.4,1,4
639668956,69,Male,Single,Master,65866.55,93164.45,821,6,Unemployed,Personal,Own,0.439,2,36,16.07,Approved,2017-12-31,1.41,5488.88,2409.62,0.09,0,12
906867574,18,Female,Single,PhD,26956.36,386735.84,672,5,Full-time,Personal,Own,0.089,2,36,3.66,Approved,2022-10-15,14.35,2246.36,199.93,0.28,0,10
608893967,48,Male,Single,Master,36592.3,133580.72,691,24,Full-time,Home,Own,0.608,2,240,21.64,Rejected,2017-01-17,3.65,3049.36,1854.01,0.5,0,1
751288817,34,Female,Single,Master,42845.04,449911.42,525,39,Full-time,Business,Own,0.38,0,120,4.68,Approved,2019-10-25,10.5,3570.42,1356.76,1.15,0,10
542593883,44,Female,Divorced,Bachelor,12312.6,234245.91,597,39,Full-time,Education,Own,0.845,2,240,17.82,Approved,2020-12-23,19.02,1026.05,867.01,0.89,0,12
973095692,65,Male,Single,Diploma,20631.99,172188.68,580,27,Part-time,Home,Mortgage,0.605,1,48,20.52,Approved,2019-12-04,8.35,1719.33,1040.19,0.42,0,12
485730983,59,Male,Married,Bachelor,64606.99,407056.34,526,18,Unemployed,Car,Rent,0.748,0,120,9.63,Rejected,2018-08-23,6.3,5383.92,4027.17,0.31,0,8
143273736,59,Female,Married,Bachelor,20081.89,265139.35,833,37,Full-time,Home,Own,0.698,1,36,15.85,Approved,2019-09-14,13.2,1673.49,1168.1,0.63,0,9
275073505,18,Female,Married,Bachelor,69926.93,108131.12,749,2,Part-time,Home,Own,0.124,1,180,13.28,Approved,2016-04-19,1.55,5827.24,722.58,0.11,0,4
156842579,28,Female,Single,Bachelor,18855.96,344321.34,650,35,Full-time,Home,Own,0.193,0,180,20.67,Approved,2022-12-28,18.26,1571.33,303.27,1.25,0,12
373360072,65,Female,Married,Bachelor,58010.63,70543.7,756,19,Full-time,Car,Own,0.587,0,360,10.69,Approved,2018-02-26,1.22,4834.22,2837.69,0.29,0,2
996092013,39,Female,Single,Bachelor,13474.67,493062.69,594,33,Part-time,Personal,Own,0.655,0,120,21.58,Approved,2018-12-14,36.59,1122.89,735.49,0.85,0,12
655476532,71,Other,Single,High School,41592.29,74144.45,832,25,Full-time,Personal,Rent,0.105,1,24,23.38,Approved,2021-07-31,1.78,3466.02,363.93,0.35,0,7
316423700,55,Female,Married,Bachelor,22096.2,372535.9,615,35,Part-time,Personal,Mortgage,0.162,3,36,6.99,Approved,2018-10-02,16.86,1841.35,298.3,0.64,1,10
107203202,50,Male,Single,Bachelor,33827.36,205976.19,813,23,Part-time,Home,Own,0.848,4,180,16.4,Approved,2020-09-08,6.09,2818.95,2390.47,0.46,0,9
319366120,35,Male,Single,High School,38237.0,162771.95,814,22,Unemployed,Personal,Mortgage,0.405,0,48,9.07,Approved,2015-10-28,4.26,3186.42,1290.5,0.63,0,10
618382196,53,Male,Divorced,Bachelor,13903.58,205845.39,782,0,Unemployed,Personal,Own,0.13,2,180,22.53,Approved,2016-04-15,14.81,1158.63,150.62,0.0,0,4
427820909,34,Male,Single,Bachelor,21063.67,296640.72,735,23,Full-time,Education,Mortgage,0.658,1,360,6.73,Approved,2023-06-26,14.08,1755.31,1154.99,0.68,0,6
946824604,25,Female,Married,Bachelor,25624.15,282919.93,716,6,Unemployed,Medical,Mortgage,0.805,1,24,24.94,Approved,2017-12-26,11.04,2135.35,1718.96,0.24,0,12
905323787,61,Male,Married,Master,19921.3,433292.06,688,31,Part-time,Car,Rent,0.01,0,360,17.29,Approved,2015-06-01,21.75,1660.11,16.6,0.51,0,6
494743042,43,Male,Married,High School,71634.74,359820.1,497,14,Part-time,Home,Own,0.749,1,240,12.63,Approved,2016-03-26,5.02,5969.56,4471.2,0.33,0,3
302361289,56,Female,Married,Diploma,87380.37,278913.58,594,32,Part-time,Home,Mortgage,0.311,0,24,9.53,Approved,2016-11-21,3.19,7281.7,2264.61,0.57,0,11
399016289,29,Female,Single,Bachelor,50685.99,66799.69,609,37,Full-time,Business,Rent,0.755,2,360,5.31,Approved,2016-08-28,1.32,4223.83,3188.99,1.28,0,8
925476987,47,Male,Single,Bachelor,47793.05,395580.34,703,8,Self-employed,Car,Rent,0.313,2,360,3.92,Approved,2015-04-03,8.28,3982.75,1246.6,0.17,0,4
993747439,37,Male,Single,High School,82620.32,402828.4,802,29,Full-time,Home,Mortgage,0.394,3,180,24.82,Approved,2018-10-20,4.88,6885.03,2712.7,0.78,0,10
273270210,74,Female,Single,High School,34362.51,179514.98,668,8,Full-time,Business,Own,0.43,0,12,8.03,Approved,2015-01-18,5.22,2863.54,1231.32,0.11,0,1
917866702,71,Male,Single,Diploma,22862.26,304160.88,776,18,Full-time,Home,Mortgage,0.332,3,36,22.79,Rejected,2020-07-02,13.3,1905.19,632.52,0.25,0,7
991534842,54,Female,Single,Bachelor,22355.4,337548.14,665,6,Part-time,Car,Own,0.81,2,240,12.89,Approved,2021-12-11,15.1,1862.95,1508.99,0.11,0,12
739908627,36,Male,Divorced,Bachelor,60303.28,325387.14,669,7,Full-time,Home,Rent,0.297,1,360,14.19,Approved,2020-05-31,5.4,5025.27,1492.51,0.19,0,5
879470936,51,Male,Single,Bachelor,59573.93,72759.15,656,29,Part-time,Home,Mortgage,0.189,1,240,15.95,Approved,2023-02-14,1.22,4964.49,938.29,0.57,0,2
794977538,38,Female,Single,Bachelor,37865.46,60834.31,662,34,Self-employed,Personal,Mortgage,0.752,2,180,14.28,Rejected,2022-08-27,1.61,3155.46,2372.91,0.89,0,8
355686873,36,Female,Widowed,High School,26057.19,96633.88,681,15,Part-time,Car,Own,0.723,0,60,21.38,Approved,2020-07-22,3.71,2171.43,1569.94,0.42,0,7
332028082,60,Male,Single,Bachelor,50289.68,116223.19,780,36,Full-time,Home,Mortgage,0.804,1,60,4.26,Approved,2024-03-10,2.31,4190.81,3369.41,0.6,0,3
273021148,42,Female,Single,High School,45936.22,256487.45,816,17,Self-employed,Car,Mortgage,0.576,1,48,3.92,Approved,2022-09-04,5.58,3828.02,2204.94,0.4,0,9
536606807,49,Female,Divorced,Bachelor,39357.32,251805.93,602,10,Part-time,Personal,Mortgage,0.483,0,180,7.67,Approved,2022-10-15,6.4,3279.78,1584.13,0.2,0,10
656702854,56,Female,Married,Master,18068.99,271215.97,673,22,Self-employed,Car,Own,0.25,0,12,7.61,Approved,2015-04-29,15.01,1505.75,376.44,0.39,0,4
605324333,73,Female,Single,High School,12532.88,401487.24,586,28,Unemployed,Medical,Own,0.457,1,120,11.65,Approved,2016-01-29,32.03,1044.41,477.3,0.38,0,1
593356876,53,Female,Single,Master,9740.28,407960.66,646,26,Full-time,Car,Own,0.222,0,36,14.78,Approved,2018-05-21,41.88,811.69,180.2,0.49,0,5
343308991,38,Female,Single,Bachelor,52734.29,35052.51,808,4,Self-employed,Home,Mortgage,0.274,2,12,4.2,Approved,2024-11-10,0.66,4394.52,1204.1,0.11,0,11
117423487,39,Male,Married,High School,26312.93,386297.96,688,28,Unemployed,Car,Mortgage,0.218,1,60,20.89,Approved,2021-11-01,14.68,2192.74,478.02,0.72,0,11
993628676,25,Female,Single,Diploma,54073.81,191089.02,850,33,Part-time,Business,Own,0.286,1,24,22.05,Approved,2023-03-11,3.53,4506.15,1288.76,1.32,0,3
382392991,72,Female,Married,High School,42792.24,204789.38,646,34,Full-time,Home,Mortgage,0.818,1,120,17.75,Approved,2017-04-16,4.79,3566.02,2917.0,0.47,0,4
198573628,34,Male,Single,Master,58299.96,85785.3,681,0,Full-time,Personal,Own,0.478,2,240,20.54,Approved,2021-05-04,1.47,4858.33,2322.28,0.0,0,5
346745482,22,Female,Married,Bachelor,116792.01,264027.85,717,22,Full-time,Home,Own,0.546,0,48,18.25,Approved,2016-02-26,2.26,9732.67,5314.04,1.0,0,2
156178540,33,Female,Divorced,Diploma,13616.15,102718.32,604,16,Full-time,Medical,Rent,0.273,2,360,6.5,Approved,2016-03-29,7.54,1134.68,309.77,0.48,0,3
318262608,56,Male,Single,Diploma,44481.88,63091.66,643,32,Full-time,Personal,Mortgage,0.553,2,48,19.47,Approved,2023-01-12,1.42,3706.82,2049.87,0.57,0,1
554778654,44,Female,Single,Bachelor,118200.98,59635.89,850,33,Unemployed,Business,Mortgage,0.694,1,360,3.37,Approved,2016-12-02,0.5,9850.08,6835.96,0.75,0,12
193271002,20,Male,Single,High School,32571.92,190865.72,493,24,Full-time,Home,Mortgage,0.739,0,360,14.06,Rejected,2017-12-12,5.86,2714.33,2005.89,1.2,0,12
112510859,37,Female,Single,High School,16808.05,159654.85,657,32,Unemployed,Education,Own,0.055,1,360,8.18,Approved,2024-05-05,9.5,1400.67,77.04,0.86,0,5
683089949,54,Male,Married,High School,20109.29,431276.95,632,22,Full-time,Home,Mortgage,0.6,2,24,22.78,Approved,2019-03-17,21.45,1675.77,1005.46,0.41,0,3
776052566,74,Male,Married,Bachelor,8842.99,265393.44,714,12,Part-time,Home,Own,0.148,1,360,23.92,Rejected,2016-07-02,30.01,736.92,109.06,0.16,0,7
350775891,57,Female,Married,Master,32210.74,199939.15,726,18,Full-time,Car,Mortgage,0.734,1,180,6.41,Approved,2024-06-07,6.21,2684.23,1970.22,0.32,0,6
791374287,26,Female,Single,Bachelor,52225.29,421589.72,666,22,Full-time,Car,Own,0.411,0,360,6.1,Approved,2018-02-07,8.07,4352.11,1788.72,0.85,0,2
668959935,37,Male,Single,High School,29684.09,175646.13,582,16,Full-time,Personal,Rent,0.221,1,180,12.29,Rejected,2022-10-07,5.92,2473.67,546.68,0.43,0,10
125537288,31,Female,Single,Bachelor,27383.33,209310.24,683,12,Full-time,Medical,Mortgage,0.474,0,240,11.65,Approved,2017-08-25,7.64,2281.94,1081.64,0.39,0,8
239244975,56,Male,Married,High School,42944.99,354007.07,707,22,Part-time,Business,Mortgage,0.544,1,180,10.57,Approved,2024-04-25,8.24,3578.75,1946.84,0.39,0,4
118741411,52,Male,Single,High School,39190.77,203560.81,724,0,Full-time,Home,Own,0.195,0,24,24.19,Approved,2016-08-29,5.19,3265.9,636.85,0.0,0,8
148224859,24,Female,Married,Master,56693.74,144598.89,828,1,Full-time,Business,Rent,0.654,1,48,11.95,Approved,2020-02-26,2.55,4724.48,3089.81,0.04,0,2
963227494,52,Female,Married,High School,13383.15,11112.1,568,8,Full-time,Business,Own,0.374,1,60,17.92,Approved,2021-04-29,0.83,1115.26,417.11,0.15,0,4
151475549,51,Male,Married,High School,27912.65,97093.93,635,37,Full-time,Education,Own,0.313,0,240,9.87,Approved,2021-04-15,3.48,2326.05,728.05,0.73,0,4
136359625,50,Female,Married,High School,94764.52,281964.43,737,25,Part-time,Car,Mortgage,0.54,4,360,14.36,Approved,2016-11-05,2.98,7897.04,4264.4,0.5,0,11
865844015,25,Male,Single,High School,37520.31,40417.84,763,36,Full-time,Personal,Rent,0.332,3,180,14.33,Approved,2021-05-07,1.08,3126.69,1038.06,1.44,0,5
677555648,39,Male,Single,High School,37060.76,249974.07,628,9,Self-employed,Home,Own,0.24,1,120,4.56,Approved,2018-06-05,6.74,3088.4,741.22,0.23,0,6
748567607,39,Male,Married,High School,14495.69,404759.24,668,20,Unemployed,Personal,Own,0.457,1,180,16.03,Rejected,2018-08-07,27.92,1207.97,552.04,0.51,0,8
769766815,32,Female,Single,High School,40724.7,305726.85,765,13,Self-employed,Home,Mortgage,0.459,4,60,6.68,Approved,2017-06-22,7.51,3393.72,1557.72,0.41,0,6
934466041,37,Male,Single,High School,19749.18,182427.92,580,26,Full-time,Personal,Mortgage,0.263,2,12,20.42,Approved,2015-01-05,9.24,1645.76,432.83,0.7,0,1
402561756,66,Male,Married,High School,53400.62,486325.46,723,27,Self-employed,Home,Own,0.595,0,60,13.61,Approved,2024-01-21,9.11,4450.05,2647.78,0.41,0,1
387940108,22,Female,Divorced,Master,13412.3,255576.47,614,0,Full-time,Business,Mortgage,0.187,0,240,24.61,Approved,2020-09-17,19.06,1117.69,209.01,0.0,0,9
348976692,54,Female,Single,Bachelor,17900.28,215656.93,508,25,Full-time,Home,Mortgage,0.088,0,60,16.72,Approved,2023-11-14,12.05,1491.69,131.27,0.46,0,11
239038653,70,Male,Single,High School,20052.81,37343.93,699,1,Full-time,Education,Mortgage,0.45,2,180,22.44,Approved,2020-01-23,1.86,1671.07,751.98,0.01,0,1
353949857,59,Female,Married,High School,38462.52,155117.16,660,36,Full-time,Home,Mortgage,0.625,2,360,21.42,Approved,2019-11-12,4.03,3205.21,2003.26,0.61,0,11
968987702,54,Male,Single,Diploma,52067.58,374220.48,771,23,Self-employed,Car,Own,0.5,2,48,15.71,Approved,2019-10-28,7.19,4338.96,2169.48,0.43,0,10
613417752,73,Male,Married,Bachelor,13846.85,193925.62,661,25,Part-time,Home,Mortgage,0.226,1,36,15.11,Rejected,2019-12-05,14.01,1153.9,260.78,0.34,0,12
967358648,25,Female,Single,Bachelor,42823.29,210887.25,553,4,Full-time,Personal,Mortgage,0.485,0,36,4.59,Approved,2021-08-18,4.92,3568.61,1730.78,0.16,0,8
994071347,64,Female,Single,High School,60616.68,376355.65,850,24,Part-time,Home,Other,0.317,0,180,21.34,Rejected,2019-10-01,6.21,5051.39,1601.29,0.38,0,10
654115452,53,Male,Divorced,High School,33969.18,370948.08,733,0,Full-time,Home,Rent,0.365,0,240,18.53,Rejected,2023-01-18,10.92,2830.76,1033.23,0.0,0,1
712777725,21,Male,Single,High School,44463.51,128186.37,645,5,Full-time,Business,Mortgage,0.042,0,360,24.67,Approved,2023-07-25,2.88,3705.29,155.62,0.24,0,7
200010907,54,Female,Single,PhD,34995.35,333576.27,716,36,Unemployed,Business,Own,0.2,2,240,22.65,Rejected,2024-10-29,9.53,2916.28,583.26,0.67,0,10
802295380,26,Male,Married,High School,13961.55,85383.12,540,6,Full-time,Personal,Mortgage,0.065,4,360,19.82,Rejected,2020-05-09,6.12,1163.46,75.62,0.23,1,5
527889368,69,Female,Divorced,Bachelor,39450.26,173350.39,625,19,Part-time,Business,Own,0.79,5,120,22.38,Rejected,2022-07-22,4.39,3287.52,2597.14,0.28,1,7
264353824,22,Female,Divorced,Bachelor,32192.92,361101.1,607,8,Full-time,Home,Mortgage,0.774,3,36,10.64,Approved,2024-11-15,11.22,2682.74,2076.44,0.36,1,11
611219419,58,Male,Married,Diploma,45905.75,285598.15,698,1,Full-time,Car,Rent,0.047,0,48,7.1,Rejected,2018-11-05,6.22,3825.48,179.8,0.02,0,11
452523016,62,Male,Married,Bachelor,14392.74,470069.24,813,23,Full-time,Personal,Other,0.451,3,12,4.11,Approved,2019-05-02,32.66,1199.4,540.93,0.37,0,5
157682086,47,Female,Married,Master,30252.83,100476.01,743,9,Self-employed,Car,Mortgage,0.252,2,180,3.0,Approved,2024-06-13,3.32,2521.07,635.31,0.19,0,6
112005537,44,Male,Married,Bachelor,8596.15,351393.77,802,11,Full-time,Personal,Mortgage,0.81,0,120,23.87,Rejected,2016-08-20,40.88,716.35,580.24,0.25,0,8
543830250,40,Male,Married,High School,12998.71,206236.27,687,34,Part-time,Home,Mortgage,0.184,1,120,8.71,Approved,2018-02-25,15.87,1083.23,199.31,0.85,0,2
946549227,66,Female,Married,Master,18855.12,87874.29,796,5,Full-time,Medical,Rent,0.246,1,360,6.94,Rejected,2015-06-04,4.66,1571.26,386.53,0.08,0,6
423874423,56,Male,Single,Bachelor,19746.83,398860.7,720,12,Full-time,Education,Other,0.725,6,180,4.48,Approved,2022-01-25,20.2,1645.57,1193.04,0.21,0,1
989860032,36,Female,Single,Master,57954.7,205408.47,850,38,Part-time,Business,Own,0.109,1,24,24.97,Approved,2021-01-31,3.54,4829.56,526.42,1.06,0,1
519021310,30,Male,Divorced,Bachelor,15846.57,81423.09,723,16,Full-time,Car,Own,0.253,3,36,6.29,Approved,2015-03-08,5.14,1320.55,334.1,0.53,0,3
760691526,74,Female,Single,High School,42256.24,318563.83,850,1,Part-time,Home,Own,0.678,1,12,12.5,Rejected,2018-03-23,7.54,3521.35,2387.48,0.01,0,3
609334870,38,Female,Single,High School,26497.89,342660.2,567,6,Unemployed,Home,Mortgage,0.27,1,24,3.53,Rejected,2015-11-20,12.93,2208.16,596.2,0.16,0,11
438997389,32,Female,Single,Master,34142.77,203978.64,677,1,Full-time,Personal,Own,0.542,0,60,16.54,Approved,2019-04-15,5.97,2845.23,1542.11,0.03,0,4
869943630,56,Female,Married,High School,30294.97,197795.33,675,18,Part-time,Home,Mortgage,0.519,2,240,15.76,Approved,2018-06-27,6.53,2524.58,1310.26,0.32,0,6
894142181,32,Female,Single,Bachelor,7918.07,391948.64,608,37,Part-time,Personal,Own,0.055,0,60,13.02,Approved,2016-11-06,49.5,659.84,36.29,1.16,0,11
828807135,27,Female,Married,Bachelor,76598.14,118057.62,734,20,Unemployed,Car,Rent,0.636,2,360,10.17,Approved,2022-09-10,1.54,6383.18,4059.7,0.74,0,9
424224346,37,Female,Married,High School,16726.69,471502.22,614,18,Part-time,Home,Mortgage,0.174,0,48,4.11,Approved,2018-04-24,28.19,1393.89,242.54,0.49,0,4
232406493,41,Female,Single,High School,28417.62,397662.0,631,12,Full-time,Home,Own,0.392,2,36,6.61,Rejected,2020-08-01,13.99,2368.13,928.31,0.29,0,8
802192010,64,Female,Married,Master,19900.16,240327.69,699,5,Full-time,Personal,Rent,0.314,1,180,21.53,Approved,2019-12-09,12.08,1658.35,520.72,0.08,0,12
800002452,30,Female,Single,Bachelor,16095.61,293677.5,730,2,Full-time,Business,Rent,0.028,2,12,21.04,Approved,2022-11-24,18.25,1341.3,37.56,0.07,0,11
752513025,35,Male,Single,Master,15077.12,395924.62,707,30,Full-time,Home,Mortgage,0.337,4,240,13.68,Rejected,2020-09-04,26.26,1256.43,423.42,0.86,0,9
295810514,67,Male,Widowed,High School,19340.97,475555.53,748,26,Part-time,Car,Own,0.525,0,12,19.41,Approved,2015-10-16,24.59,1611.75,846.17,0.39,0,10
